run_id,tier,evidence_class,benchmark,arch,lambda,lambda_regime,seed,final_id_acc,final_ood_acc,mean_whitened_gca,top_hessian_eig,wall_clock_sec,status
199,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,763,92.68841394825647,56.25,1.0000000203103656,5.0316511988057755e-06,11.429394245147705,PASS
200,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,805,94.41401971522454,64.296875,1.0000000086477938,6.625233072554693e-05,11.373830795288086,PASS
201,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,847,91.1991199119912,67.109375,0.9999999677446484,1.5117409930098802e-05,11.433616161346436,PASS
202,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,889,93.23882224645584,60.0,0.9999999744174758,3.391250720596872e-05,11.403557062149048,PASS
203,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,931,96.80968096809681,54.37499999999999,0.9999999962465206,2.5931920390576124e-05,11.32629108428955,PASS
204,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,973,96.24309392265194,56.32812499999999,0.9999999833119705,2.8251584808458574e-05,11.25873875617981,PASS
205,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,1015,91.33858267716536,73.28125,0.9999999685028763,2.1006393581046723e-05,11.258827447891235,PASS
206,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,1057,93.39305711086226,57.96875,0.9999999935416316,3.0108411010587588e-05,11.405728578567505,PASS
207,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,1099,93.70165745856353,80.390625,0.9999999642664879,1.152500590251293e-05,11.356571197509766,PASS
208,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,1141,94.56159822419534,62.265625,1.000000008208081,5.5463988246629015e-05,11.273492813110352,PASS
209,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,1183,92.89678135405104,55.15624999999999,0.9999999714139972,1.438874278392177e-05,11.223059892654419,PASS
210,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.0,subcritical,1225,95.67147613762486,56.25,1.0000000010700842,1.2359680113149807e-05,11.177660703659058,PASS
211,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,7,93.89567147613762,71.5625,0.0949519041827388,1.888907172542531e-05,20.031683206558228,PASS
212,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,49,95.96864501679731,68.75,0.07204695799205559,1.9816048734355718e-05,20.067566871643066,PASS
213,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,91,96.36963696369637,63.59375000000001,0.02023192428660022,1.744119253999088e-05,19.888221979141235,PASS
214,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,133,95.13812154696133,87.578125,0.04617780260497883,1.4373820704349782e-05,19.917890548706055,PASS
215,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,175,95.2486187845304,82.03125,-0.04676114335720524,4.532354068942368e-05,20.10564112663269,PASS
216,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,217,95.83802024746907,70.390625,0.06376137032208895,4.516443732427433e-05,19.777716636657715,PASS
217,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,259,91.96919691969197,82.8125,0.10503051563256856,6.442538051487645e-06,19.743229866027832,PASS
218,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,301,95.31772575250837,63.74999999999999,0.05303259557995854,1.9607592548709363e-05,19.687463521957397,PASS
219,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,343,92.36641221374046,67.65625,0.012975013312413977,5.474769750435371e-06,19.337284803390503,PASS
220,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,385,96.69966996699671,63.74999999999999,0.02854339429845791,3.8850586861371994e-05,19.28404664993286,PASS
221,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,427,92.25736095965104,60.0,0.018074319223749247,1.9123370975648868e-07,19.668089151382446,PASS
222,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,469,93.19955406911929,62.57812499999999,0.1126997792802834,3.139218097203411e-05,19.92662501335144,PASS
223,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,511,92.33296823658269,66.09375,0.09487232837527011,2.2383095711120404e-05,19.788323640823364,PASS
224,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,553,93.45172031076582,75.78125,0.08519285431138383,0.00023900855740066618,19.55568528175354,PASS
225,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,595,95.58011049723757,90.15625,0.05171238554040527,2.063353531411849e-05,19.414626836776733,PASS
226,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,637,92.60918253079508,68.28125,0.07130354497451079,2.404789483989589e-05,19.285335540771484,PASS
227,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,679,91.75027870680044,60.0,0.0867175651174686,3.470851879683323e-05,19.21724247932434,PASS
228,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,721,94.62486002239642,63.74999999999999,0.04280589399684707,4.521637492871378e-06,19.2473304271698,PASS
229,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,763,93.7007874015748,63.828125,0.05306717296521398,7.304281979259031e-08,19.215625762939453,PASS
230,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,805,93.2092004381161,70.0,0.06594646573993714,5.1140337745891884e-05,19.02942657470703,PASS
231,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,847,92.84928492849285,61.01562499999999,0.050261741362904906,3.370064587215893e-05,19.377893686294556,PASS
232,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,889,93.5659760087241,60.546875,0.09401894210557225,1.3371682143770158e-05,19.27500629425049,PASS
233,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,931,95.26952695269527,75.234375,0.09421902475668122,4.527221608441323e-05,19.181538343429565,PASS
234,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,973,95.58011049723757,78.75,0.02902786760569631,2.370323818468023e-05,19.225196361541748,PASS
235,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,1015,94.71316085489315,70.15625,0.10017985730296912,3.6635476135415956e-05,19.354312658309937,PASS
236,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,1057,93.28107502799551,74.140625,0.0777856030732924,0.0,19.311502933502197,PASS
237,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,1099,96.13259668508287,89.609375,0.04192828506195296,1.6156269339262508e-05,19.389516592025757,PASS
238,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,1141,91.89789123196448,70.703125,-0.01871821192253452,1.574522684677504e-05,19.081279516220093,PASS
239,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,1183,94.00665926748057,74.375,0.08987500206477662,4.4973098738410044e-06,19.076777696609497,PASS
240,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.015,subcritical,1225,95.56048834628191,76.25,0.05445869275797843,5.0944494432769716e-05,18.992300987243652,PASS
241,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,7,96.55937846836848,59.84374999999999,0.08260487264761239,4.7028312110342085e-05,19.230435848236084,PASS
242,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,49,95.74468085106383,87.03125,0.044381910229939765,7.397173249046318e-06,19.05885624885559,PASS
243,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,91,96.03960396039604,67.65625,-0.0040801613604454015,3.2184547308133915e-05,18.881853342056274,PASS
244,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,133,92.15469613259668,70.3125,0.014154227083315733,2.405202940281015e-05,19.021042585372925,PASS
245,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,175,94.9171270718232,71.25,0.08163306340585263,4.427634848980233e-05,18.99202060699463,PASS
246,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,217,95.16310461192352,60.0,0.08240947400737102,2.803808638418559e-05,18.905192852020264,PASS
247,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,259,93.94939493949394,81.796875,0.058267143853866964,6.5125373112095986e-06,19.00441598892212,PASS
248,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,301,93.75696767001115,66.328125,0.05368651649970816,2.457774280628655e-05,19.268197774887085,PASS
249,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,343,92.25736095965104,60.0,0.00017172941654295648,1.5612698916811496e-05,19.055846452713013,PASS
250,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,385,95.92959295929593,74.53125,0.10844833703670458,1.6213585695368238e-05,19.289674043655396,PASS
251,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,427,94.43838604143949,68.28125,0.06498888589450191,3.077937799389474e-05,19.15370464324951,PASS
252,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,469,95.9866220735786,69.84375,0.06920232974866108,2.829172990459483e-05,18.9264554977417,PASS
253,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,511,93.31872946330778,61.875,0.059741185284648134,1.7843698515207507e-05,19.029138565063477,PASS
254,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,553,93.89567147613762,48.90625,0.009692221812770414,0.0,18.855300188064575,PASS
255,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,595,95.58011049723757,72.34375,0.022911344581263,1.7172846128232777e-05,18.92580008506775,PASS
256,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,637,95.18477043673013,63.74999999999999,0.03602277669731154,6.304298040049616e-06,19.042086362838745,PASS
257,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,679,91.86176142697882,69.6875,0.03061487005141997,1.1039997843909077e-05,18.93013620376587,PASS
258,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,721,93.28107502799551,77.1875,0.0633892728131536,1.157537099061301e-05,19.046467542648315,PASS
259,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,763,92.57592800899887,71.25,0.028077269715403794,4.4589254684979096e-05,18.923308849334717,PASS
260,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,805,94.30449069003286,76.953125,0.05259621430820036,1.8123082554666325e-05,19.285115242004395,PASS
261,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,847,90.97909790979098,61.01562499999999,0.03932546464916458,4.126372004975565e-05,19.347872495651245,PASS
262,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,889,93.23882224645584,63.4375,0.11049394261688782,4.196795271127485e-05,19.19044017791748,PASS
263,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,931,96.36963696369637,71.875,0.08500007042987034,2.2658314264845103e-05,19.1434109210968,PASS
264,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,973,96.353591160221,60.0,0.10514035479468069,1.2967389011464547e-05,20.79891800880432,PASS
265,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,1015,95.50056242969629,62.734375,0.046162522750523745,2.5343551897094585e-05,20.491965770721436,PASS
266,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,1057,92.60918253079508,80.3125,0.0036136154081266303,0.0,21.10180640220642,PASS
267,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,1099,91.8232044198895,83.984375,0.04394030482262449,1.311525466007879e-05,20.410564422607422,PASS
268,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,1141,93.89567147613762,96.25,0.12549227931049364,6.176456372486427e-05,20.685945987701416,PASS
269,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,1183,92.89678135405104,76.640625,0.019460755219440823,2.2763062588637695e-05,20.145248889923096,PASS
270,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.02,boundary,1225,95.56048834628191,74.140625,0.051386756989541066,4.044753950438462e-05,20.26424527168274,PASS
271,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,7,91.89789123196448,74.375,0.05554058960962782,3.209637361578643e-05,20.087732315063477,PASS
272,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,49,95.96864501679731,95.78125,0.07557239461882777,9.32420607568929e-06,19.671677112579346,PASS
273,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,91,96.25962596259626,67.03125,0.08283691933698466,2.9961287509649992e-05,19.869728803634644,PASS
274,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,133,94.58563535911603,74.0625,0.05736080915829609,5.5998323659878224e-05,20.122561931610107,PASS
275,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,175,94.03314917127071,72.03125,0.04634520884478824,2.1166102669667453e-05,20.5317325592041,PASS
276,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,217,96.40044994375702,71.5625,0.10845744549589191,3.242004822823219e-05,20.173742294311523,PASS
277,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,259,95.04950495049505,70.390625,0.002155981747011649,6.171719724079594e-05,19.985094785690308,PASS
278,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,301,94.31438127090301,75.78125,0.05625750793861748,0.0,20.002110481262207,PASS
279,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,343,94.87459105779716,64.296875,-0.0028382615034033658,2.8953110813745297e-05,19.984905242919922,PASS
280,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,385,95.59955995599559,67.65625,0.03986697511252049,2.413719084870536e-05,19.945194959640503,PASS
281,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,427,91.93020719738277,69.375,0.0895918619640303,1.484472431911854e-05,19.89812159538269,PASS
282,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,469,92.19620958751393,67.578125,0.057987007909977795,2.7162677724845707e-05,20.087741136550903,PASS
283,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,511,93.31872946330778,62.890625,0.06004921842035784,1.157078531832667e-05,19.907144784927368,PASS
284,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,553,95.44950055493896,83.125,0.04588593894552958,0.0,19.76935315132141,PASS
285,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,595,93.70165745856353,87.65625,-0.022783845064351466,3.694528231790173e-06,19.86627960205078,PASS
286,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,637,95.40873460246361,63.125,0.062416112767750276,1.1839111721201334e-05,19.677788734436035,PASS
287,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,679,91.75027870680044,72.109375,-0.006618975818028404,7.075736903061625e-06,19.83634066581726,PASS
288,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,721,94.2889137737962,60.0,0.021686085965793005,1.3137390851625241e-05,20.009491443634033,PASS
289,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,763,92.68841394825647,76.25,0.0340318295565493,1.7125792510341853e-05,19.798609018325806,PASS
290,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,805,96.49507119386638,77.578125,0.11582931404200464,2.362962368351873e-05,19.718729734420776,PASS
291,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,847,92.62926292629263,53.98437499999999,0.016773210921081524,1.2697020792984404e-05,19.826040983200073,PASS
292,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,889,93.23882224645584,65.859375,0.03895410031998126,4.7192617785185575e-05,19.598098039627075,PASS
293,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,931,96.03960396039604,76.09375,0.07649918583848274,4.828357123187743e-05,19.782201528549194,PASS
294,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,973,96.353591160221,60.07812500000001,0.06988105437811114,3.6181187169859186e-05,19.63028645515442,PASS
295,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,1015,95.61304836895388,71.484375,0.01929829563160447,6.1064661167620216e-06,19.808006048202515,PASS
296,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,1057,92.72116461366181,76.328125,0.046141307458373644,4.2094121454283595e-05,19.59014081954956,PASS
297,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,1099,91.71270718232044,87.734375,-0.005349008956951486,2.6951063773594797e-05,19.476710557937622,PASS
298,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,1141,91.56492785793563,64.53125,0.012908704720512048,1.733690260152798e-05,19.59075689315796,PASS
299,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,1183,92.78579356270811,60.0,0.06344515410313485,1.0080694664793555e-05,19.39156198501587,PASS
300,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.025,boundary,1225,95.338512763596,94.609375,0.07292432262406605,0.00022325594909489155,19.344314098358154,PASS
301,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,7,96.44839067702553,76.25,0.08794452329599745,4.766328856931068e-05,19.318958044052124,PASS
302,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,49,92.83314669652856,82.734375,0.007580272260857724,4.121223173569888e-05,19.25605869293213,PASS
303,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,91,92.73927392739274,73.828125,0.05781918587045013,7.388827361864969e-05,19.4615638256073,PASS
304,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,133,92.04419889502763,88.4375,0.04840916857848706,2.5643983462941833e-05,19.313963651657104,PASS
305,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,175,93.92265193370166,73.59375,0.08111637434944352,1.975867780856788e-05,19.53598427772522,PASS
306,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,217,93.7007874015748,66.40625,-0.00951365326918652,3.0458490073215216e-05,19.40530276298523,PASS
307,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,259,95.59955995599559,74.296875,0.04288192474745531,2.5517107133055106e-05,19.20366883277893,PASS
308,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,301,94.42586399108139,71.40625,0.09595491223812296,8.86502857611049e-06,19.142077684402466,PASS
309,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,343,94.00218102508178,76.25,0.036782564281861656,1.8321490642847493e-05,18.859839916229248,PASS
310,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,385,94.05940594059405,72.8125,0.015836218542552318,1.4489321074506734e-05,19.092074871063232,PASS
311,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,427,95.63794983642312,71.71875,0.047092858917799574,4.20119431510102e-05,19.424689292907715,PASS
312,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,469,95.09476031215162,63.74999999999999,0.03576737115882422,6.713861694152001e-06,19.20081400871277,PASS
313,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,511,94.85213581599123,61.484375,0.04614193109669901,3.221717634005472e-05,19.036454677581787,PASS
314,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,553,96.44839067702553,66.328125,0.012752544846750874,2.1579156964435242e-05,19.048919916152954,PASS
315,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,595,95.02762430939227,75.0,0.0068582466566558505,0.0,19.032949447631836,PASS
316,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,637,93.39305711086226,60.0,0.03145786484293569,1.1700656614266336e-05,19.017229080200195,PASS
317,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,679,91.5273132664437,74.0625,0.04072670266588798,1.7107196981669404e-05,19.17404818534851,PASS
318,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,721,91.6013437849944,60.0,0.10253441150620497,4.608640665537678e-06,19.25529193878174,PASS
319,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,763,92.68841394825647,72.5,-0.0021924889308221934,5.144027454662137e-06,19.180935859680176,PASS
320,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,805,96.49507119386638,79.140625,0.11691410832934712,6.547115481225774e-05,19.210034132003784,PASS
321,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,847,92.18921892189219,69.84375,0.011467034271446576,1.5184755284280982e-05,19.166547298431396,PASS
322,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,889,93.5659760087241,72.1875,0.04541891300095572,1.518136832601158e-05,19.27406907081604,PASS
323,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,931,96.03960396039604,74.6875,0.12290577056193462,6.748222222086042e-05,19.26959466934204,PASS
324,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,973,93.8121546961326,74.765625,0.08900204282628466,5.5202774092322215e-05,19.13925790786743,PASS
325,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,1015,94.71316085489315,71.328125,0.05330292739467191,1.099819019145798e-05,19.36243224143982,PASS
326,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,1057,95.85666293393056,74.296875,0.011030746872324318,2.7840340408147313e-05,19.33454942703247,PASS
327,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,1099,92.04419889502763,62.03125000000001,0.0019220780452281112,4.39342184108682e-05,19.45370364189148,PASS
328,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,1141,91.23196448390676,72.5,0.06940534232852527,5.999572749715298e-06,19.16205143928528,PASS
329,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,1183,92.89678135405104,68.28125,0.049863626018485596,1.5320021702791564e-05,19.109999179840088,PASS
330,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.03,boundary,1225,94.6725860155383,90.859375,0.1006148117338762,4.959184298058972e-05,19.263019800186157,PASS
331,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,7,90.2330743618202,92.96875,0.05171064543163847,6.401103019015864e-05,19.31184983253479,PASS
332,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,49,92.1612541993281,87.5,0.026714555147345793,2.8143385861767456e-05,19.37333369255066,PASS
333,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,91,96.14961496149616,76.25,0.04277374926490065,4.757427450385876e-05,19.313514947891235,PASS
334,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,133,91.2707182320442,95.390625,0.016060678465005678,2.2971045837039128e-05,19.254698514938354,PASS
335,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,175,96.24309392265194,88.046875,0.04052200281853977,6.477200804511085e-05,19.31362533569336,PASS
336,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,217,95.95050618672666,70.78125,0.04379133545229283,2.0532470443868078e-05,19.192910194396973,PASS
337,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,259,95.92959295929593,82.03125,0.047795720735288705,0.0,19.319965839385986,PASS
338,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,301,94.7603121516165,76.25,-0.06907340405690333,1.3482715075952001e-05,19.077303409576416,PASS
339,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,343,93.5659760087241,76.484375,0.005926264305417798,4.7130866732914e-05,19.315250396728516,PASS
340,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,385,93.83938393839384,80.0,0.06744408997710215,6.196389585966244e-05,19.114375352859497,PASS
341,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,427,95.63794983642312,70.703125,0.05859546497486881,0.0,19.410865545272827,PASS
342,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,469,94.31438127090301,65.546875,0.11572378977671587,4.354256816441193e-06,19.228232860565186,PASS
343,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,511,92.7710843373494,76.25,0.10655069547233216,2.5845816708169878e-05,19.224090099334717,PASS
344,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,553,95.67147613762486,70.390625,0.06934118671670046,3.683062823256478e-05,19.283392906188965,PASS
345,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,595,96.353591160221,86.171875,0.05709202766039557,4.146603532717563e-05,19.146194219589233,PASS
346,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,637,95.07278835386337,75.46875,0.028302019098787354,1.7578789993422106e-05,19.070128679275513,PASS
347,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,679,93.08807134894091,76.640625,0.06640287533702376,7.767077477183193e-06,19.211545705795288,PASS
348,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,721,95.96864501679731,90.46875,-0.007624017312478827,0.0,19.129758834838867,PASS
349,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,763,93.92575928008999,87.265625,0.016887639885809845,2.7437825337983668e-05,19.17976689338684,PASS
350,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,805,95.50930996714129,76.25,0.05745861254110198,6.928118637006264e-06,19.043346881866455,PASS
351,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,847,91.63916391639164,70.625,-0.032756931112334305,0.0,19.282382488250732,PASS
352,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,889,95.85605234460196,76.25,0.08598349457314919,4.656426244764589e-05,19.244218587875366,PASS
353,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,931,94.71947194719472,74.453125,0.04088177023369061,5.389304715208709e-05,19.01659870147705,PASS
354,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,973,93.37016574585635,75.46875,0.06346593968384141,5.4606356570729986e-05,19.104336977005005,PASS
355,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,1015,92.91338582677166,76.09375,0.017089924202134194,6.492578540928662e-05,18.99515962600708,PASS
356,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,1057,93.28107502799551,86.953125,0.04330392227808724,1.4739903235749807e-05,19.147752285003662,PASS
357,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,1099,91.71270718232044,74.375,0.030973522708672086,0.0,19.181896209716797,PASS
358,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,1141,91.89789123196448,87.265625,0.006505767582644205,1.7791648133425042e-05,19.257081985473633,PASS
359,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,1183,94.33962264150944,61.875,0.06268454305424237,8.31134821055457e-06,19.29886245727539,PASS
360,tier_1_primary_change_point,primary,scan_jump,transformer_2l,0.5,supercritical,1225,94.6725860155383,74.765625,0.049572401543121786,2.041211882897187e-05,19.360878467559814,PASS
